gene_id,gene_name,gene_length,completeness,cohort_origin,phylum,genus,kegg,eggNOG,sample_freq,individual_freq,eggNOG_funccat,kegg_funccat,cohort_assembled
2265734,MH0239_GL0032955,1023,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.12707182320442,0.130841121495327,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
2265823,MH0246_GL0127878,1023,Complete,EUR,unknown,unknown,K03553,COG0468,0.424625098658248,0.448598130841121,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
2266303,MH0280_GL0129158,1023,Complete,EUR,unknown,unknown,K03553,COG0468,0.0378847671665351,0.0345794392523364,Replication and Repair,"Replication, recombination and repair",EUR;USA
2266440,MH0298_GL0096712,1023,Complete,EUR,Bacteroidetes,unknown,K03553,COG0468,0.0039463299131807395,0.004672897196261679,Replication and Repair,"Replication, recombination and repair",EUR;CHN
2266497,MH0305_GL0043642,1023,Complete,EUR,unknown,unknown,K03553,COG0468,0.0410418310970797,0.0467289719626168,Replication and Repair,"Replication, recombination and repair",EUR
2266907,MH0337_GL0139910,1023,Complete,EUR,unknown,unknown,K03553,COG0468,0.38989739542225704,0.357943925233645,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
2267272,MH0361_GL0109135,1023,Complete,EUR,unknown,unknown,K03553,COG0468,0.14285714285714302,0.137383177570093,Replication and Repair,"Replication, recombination and repair",EUR;USA
2267978,MH0404_GL0043855,1023,Complete,EUR,Bacteroidetes,unknown,K03553,COG0468,0.007892659826361479,0.00841121495327103,Replication and Repair,"Replication, recombination and repair",EUR
2268546,MH0437_GL0121821,1023,Lack 3'-end,EUR,Firmicutes,unknown,K03553,COG0468,0.0457774269928966,0.0485981308411215,Replication and Repair,"Replication, recombination and repair",EUR
2268556,MH0437_GL0224776,1023,Complete,EUR,unknown,unknown,K03553,COG0468,0.0386740331491713,0.0420560747663551,Replication and Repair,"Replication, recombination and repair",EUR;USA
2268786,MH0452_GL0139621,1023,Complete,EUR,unknown,unknown,K03553,COG0468,0.00552486187845304,0.00654205607476636,Replication and Repair,"Replication, recombination and repair",EUR
2268932,O2.CD2-0_GL0010986,1023,Complete,EUR,unknown,unknown,K03553,COG0468,0.0039463299131807395,0.004672897196261679,Replication and Repair,"Replication, recombination and repair",EUR
2269079,O2.UC12-1_GL0027575,1023,Complete,EUR,unknown,unknown,K03553,COG0468,0.0039463299131807395,0.00280373831775701,Replication and Repair,"Replication, recombination and repair",EUR
2269149,O2.UC15-0_GL0088608,1023,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.058405682715075,0.0523364485981308,Replication and Repair,"Replication, recombination and repair",EUR;USA
2269354,O2.UC24-1_GL0136182,1023,Complete,EUR,unknown,unknown,K03553,COG0468,0.00947119179163378,0.007476635514018691,Replication and Repair,"Replication, recombination and repair",EUR
2269821,O2.UC48-0_GL0057668,1023,Complete,EUR,unknown,unknown,K03553,COG0468,0.10655090765588,0.09719626168224302,Replication and Repair,"Replication, recombination and repair",EUR
2269946,O2.UC52-0_GL0113145,1023,Complete,EUR,unknown,unknown,K03553,COG0468,0.0315706393054459,0.0317757009345794,Replication and Repair,"Replication, recombination and repair",EUR;USA
2271560,V1.UC24-0_GL0047210,1023,Complete,EUR,unknown,unknown,K03553,COG0468,0.00236779794790845,0.00280373831775701,Replication and Repair,"Replication, recombination and repair",EUR
2271768,V1.UC4-0_GL0090745,1023,Complete,EUR,unknown,unknown,K03553,COG0468,0.0260457774269929,0.0271028037383178,Replication and Repair,"Replication, recombination and repair",EUR;USA
2272356,DOM017_GL0061164,1023,Complete,CHN,unknown,unknown,K03553,COG0468,0.0039463299131807395,0.004672897196261679,Replication and Repair,"Replication, recombination and repair",CHN
2273766,T2D-91A_GL0122394,1023,Complete,CHN,unknown,unknown,K03553,COG0468,0.0007892659826361481,0.0009345794392523359,Replication and Repair,"Replication, recombination and repair",CHN
2274309,159733294-stool1_revised_scaffold17041_2_gene87268,1023,Complete,USA,unknown,unknown,K03553,COG0468,0.0007892659826361481,0.0009345794392523359,Replication and Repair,"Replication, recombination and repair",USA
2274743,765013792-stool1_revised_C383457_1_gene3897,1023,Complete,USA,unknown,unknown,K03553,COG0468,0.00236779794790845,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",USA
2275191,742723.HMPREF9477_00512,1023,Complete,SP,Firmicutes,unknown,K03553,COG0468,0.0236779794790845,0.0280373831775701,Replication and Repair,"Replication, recombination and repair",EUR;CHN
2275361,MH0005_GL0022166,1020,Complete,EUR,unknown,unknown,K03553,COG0468,0.0299921073401736,0.0308411214953271,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
2275760,MH0022_GL0006651,1020,Complete,EUR,unknown,unknown,K03553,COG0468,0.0631412786108919,0.0682242990654206,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
2276128,MH0059_GL0054128,1020,Complete,EUR,unknown,unknown,K03553,COG0468,0.0410418310970797,0.0401869158878505,Replication and Repair,"Replication, recombination and repair",EUR
2276191,MH0065_GL0045286,1020,Complete,EUR,unknown,unknown,K03553,COG0468,0.00315706393054459,0.00373831775700935,Replication and Repair,"Replication, recombination and repair",EUR;USA
2276881,MH0118_GL0050733,1020,Complete,EUR,unknown,unknown,K03553,COG0468,0.0165745856353591,0.0196261682242991,Replication and Repair,"Replication, recombination and repair",EUR
2277025,MH0126_GL0104317,1020,Complete,EUR,unknown,unknown,K03553,COG0468,0.0181531176006314,0.0214953271028037,Replication and Repair,"Replication, recombination and repair",EUR;CHN
2277166,MH0137_GL0094904,1020,Complete,EUR,unknown,unknown,K03553,COG0468,0.0205209155485399,0.0205607476635514,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
2277173,MH0138_GL0012031,1020,Complete,EUR,Bacteroidetes,Prevotella,K03553,COG0468,0.0418310970797159,0.0476635514018692,Replication and Repair,"Replication, recombination and repair",EUR;CHN
2277255,MH0143_GL0039534,1020,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0197316495659037,0.0233644859813084,Replication and Repair,"Replication, recombination and repair",EUR
2279083,MH0272_GL0012786,1020,Complete,EUR,unknown,unknown,K03553,COG0468,0.007892659826361479,0.00841121495327103,Replication and Repair,"Replication, recombination and repair",EUR;USA
2279751,MH0329_GL0124044,1020,Complete,EUR,unknown,unknown,K03553,COG0468,0.00315706393054459,0.00373831775700935,Replication and Repair,"Replication, recombination and repair",EUR
2281867,MH0457_GL0058123,1020,Complete,EUR,unknown,unknown,K03553,COG0468,0.136543014996054,0.125233644859813,Replication and Repair,"Replication, recombination and repair",EUR
2282649,O2.UC41-1_GL0094421,1020,Complete,EUR,unknown,unknown,K03553,COG0468,0.416732438831886,0.39065420560747705,Replication and Repair,"Replication, recombination and repair",EUR;USA
2283795,V1.CD6-0-PT_GL0220934,1020,Complete,EUR,unknown,unknown,K03553,COG0468,0.007892659826361479,0.007476635514018691,Replication and Repair,"Replication, recombination and repair",EUR
2284687,V1.UC3-0_GL0010531,1020,Complete,EUR,unknown,unknown,K03553,COG0468,0.00315706393054459,0.00373831775700935,Replication and Repair,"Replication, recombination and repair",EUR
2284861,V1.UC43-0_GL0048360,1020,Complete,EUR,unknown,unknown,K03553,COG0468,0.0007892659826361481,0.0009345794392523359,Replication and Repair,"Replication, recombination and repair",EUR
2284917,V1.UC50-1_GL0032195,1020,Complete,EUR,unknown,unknown,K03553,COG0468,0.0039463299131807395,0.00373831775700935,Replication and Repair,"Replication, recombination and repair",EUR
2286241,T2D-108A_GL0154615,1020,Lack 3'-end,CHN,unknown,unknown,K03553,COG0468,0.00315706393054459,0.00373831775700935,Replication and Repair,"Replication, recombination and repair",CHN
2286325,T2D-120A_GL0061243,1020,Complete,CHN,unknown,unknown,K03553,COG0468,0.0276243093922652,0.0252336448598131,Replication and Repair,"Replication, recombination and repair",EUR;CHN
2287057,158256496-stool1_revised_C983891_1_gene171241,1020,Complete,USA,unknown,unknown,K03553,COG0468,0.00947119179163378,0.011214953271027998,Replication and Repair,"Replication, recombination and repair",EUR;USA
2287784,764062976-stool1_revised_scaffold32496_2_gene119111,1020,Complete,USA,unknown,unknown,K03553,COG0468,0.007103393843725341,0.00654205607476636,Replication and Repair,"Replication, recombination and repair",EUR;USA
2287919,765074482-stool1_revised_scaffold29580_1_gene33687,1020,Complete,USA,unknown,unknown,K03553,COG0468,0.0007892659826361481,0.0009345794392523359,Replication and Repair,"Replication, recombination and repair",USA
2288156,428127.EUBDOL_01276,1020,Complete,SP,Firmicutes,unknown,K03553,COG0468,0.0718232044198895,0.0672897196261682,Replication and Repair,"Replication, recombination and repair",EUR;USA
2288557,MH0006_GL0173961,1017,Complete,EUR,Bacteroidetes,Alistipes,K03553,COG0468,0.546172059984215,0.549532710280374,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
2288700,MH0012_GL0089225,1017,Complete,EUR,unknown,unknown,K03553,COG0468,0.00868192580899763,0.00841121495327103,Replication and Repair,"Replication, recombination and repair",EUR;CHN
2288951,MH0035_GL0025523,1017,Complete,EUR,unknown,unknown,K03553,COG0468,0.12233622730860301,0.129906542056075,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
2289089,MH0047_GL0033168,1017,Complete,EUR,unknown,unknown,K03553,COG0468,0.0015785319652723,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",EUR
2289188,MH0055_GL0069783,1017,Complete,EUR,unknown,unknown,K03553,COG0468,0.0102604577742699,0.009345794392523359,Replication and Repair,"Replication, recombination and repair",EUR
2289355,MH0079_GL0031219,1017,Complete,EUR,unknown,unknown,K03553,COG0468,0.0181531176006314,0.0205607476635514,Replication and Repair,"Replication, recombination and repair",EUR
2289382,MH0082_GL0033176,1017,Complete,EUR,unknown,unknown,K03553,COG0468,0.0110497237569061,0.0130841121495327,Replication and Repair,"Replication, recombination and repair",EUR
2289694,MH0102_GL0077766,1017,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.14601420678768698,0.162616822429907,Replication and Repair,"Replication, recombination and repair",EUR;CHN
2290057,MH0130_GL0042030,1017,Complete,EUR,unknown,unknown,K03553,COG0468,0.0007892659826361481,0.0009345794392523359,Replication and Repair,"Replication, recombination and repair",EUR
2290075,MH0131_GL0059651,1017,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.0339384372533544,0.0373831775700935,Replication and Repair,"Replication, recombination and repair",EUR;CHN
2290447,MH0159_GL0034924,1017,Complete,EUR,Bacteroidetes,Alistipes,K03553,COG0468,0.652722967640095,0.646728971962617,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
2291701,MH0257_GL0101092,1017,Complete,EUR,Bacteroidetes,Alistipes,K03553,COG0468,0.0931333859510655,0.091588785046729,Replication and Repair,"Replication, recombination and repair",EUR
2291931,MH0274_GL0007115,1017,Complete,EUR,unknown,unknown,K03553,COG0468,0.00631412786108919,0.007476635514018691,Replication and Repair,"Replication, recombination and repair",EUR
2292004,MH0276_GL0213361,1017,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.0355169692186267,0.0392523364485981,Replication and Repair,"Replication, recombination and repair",EUR
2293899,MH0413_GL0092109,1017,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.0883977900552486,0.1,Replication and Repair,"Replication, recombination and repair",EUR
2294254,MH0434_GL0145627,1017,Complete,EUR,unknown,unknown,K03553,COG0468,0.00315706393054459,0.00373831775700935,Replication and Repair,"Replication, recombination and repair",EUR
2294287,MH0437_GL0003588,1017,Complete,EUR,unknown,unknown,K03553,COG0468,0.00236779794790845,0.00280373831775701,Replication and Repair,"Replication, recombination and repair",EUR
2294396,MH0443_GL0162919,1017,Complete,EUR,Bacteroidetes,Alistipes,K03553,COG0468,0.0205209155485399,0.0177570093457944,Replication and Repair,"Replication, recombination and repair",EUR
2296539,V1.FI04_GL0015636,1017,Complete,EUR,unknown,unknown,K03553,COG0468,0.27387529597474297,0.281308411214953,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
2296729,V1.FI14_GL0173690,1017,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.0039463299131807395,0.004672897196261679,Replication and Repair,"Replication, recombination and repair",EUR
2297525,V1.UC47-4_GL0010804,1017,Complete,EUR,unknown,unknown,K03553,COG0468,0.007103393843725341,0.00654205607476636,Replication and Repair,"Replication, recombination and repair",EUR
2298303,NOF014_GL0014174,1017,Complete,CHN,unknown,unknown,K03553,COG0468,0.0102604577742699,0.0121495327102804,Replication and Repair,"Replication, recombination and repair",EUR;CHN
2298782,SZEY-74A_GL0084451,1017,Complete,CHN,unknown,unknown,K03553,COG0468,0.0039463299131807395,0.004672897196261679,Replication and Repair,"Replication, recombination and repair",CHN
2299670,158337416-stool1_revised_scaffold30479_1_gene157496,1017,Complete,USA,unknown,unknown,K03553,COG0468,0.0039463299131807395,0.00280373831775701,Replication and Repair,"Replication, recombination and repair",USA
2299805,158499257-stool2_revised_scaffold33053_1_gene163022,1017,Lack 5'-end,USA,unknown,unknown,K03553,COG0468,0.113654301499605,0.11495327102803697,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
2300513,765074482-stool1_revised_scaffold29945_2_gene5473,1017,Complete,USA,unknown,unknown,K03553,COG0468,0.00473559589581689,0.00373831775700935,Replication and Repair,"Replication, recombination and repair",USA
2301247,MH0012_GL0000790,1014,Complete,EUR,unknown,unknown,K03553,COG0468,0.0568271507498027,0.0607476635514019,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
2301835,MH0065_GL0023763,1014,Complete,EUR,unknown,unknown,K03553,COG0468,0.00473559589581689,0.00560747663551402,Replication and Repair,"Replication, recombination and repair",EUR
2302856,MH0143_GL0056339,1014,Complete,EUR,unknown,unknown,K03553,COG0468,0.0007892659826361481,0.0009345794392523359,Replication and Repair,"Replication, recombination and repair",EUR
2302986,MH0149_GL0068101,1014,Complete,EUR,unknown,unknown,K03553,COG0468,0.00315706393054459,0.00373831775700935,Replication and Repair,"Replication, recombination and repair",EUR
2303797,MH0206_GL0070196,1014,Complete,EUR,unknown,unknown,K03553,COG0468,0.0323599052880821,0.0364485981308411,Replication and Repair,"Replication, recombination and repair",EUR
2304186,MH0243_GL0096879,1014,Complete,EUR,Bacteroidetes,Alistipes,K03553,COG0468,0.0197316495659037,0.0224299065420561,Replication and Repair,"Replication, recombination and repair",EUR
2304197,MH0244_GL0089179,1014,Complete,EUR,Bacteroidetes,Alistipes,K03553,COG0468,0.31018153117600605,0.307476635514019,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
2304276,MH0250_GL0170820,1014,Complete,EUR,unknown,unknown,K03553,COG0468,0.00868192580899763,0.009345794392523359,Replication and Repair,"Replication, recombination and repair",EUR
2304279,MH0250_GL0201246,1014,Complete,EUR,unknown,unknown,K03553,COG0468,0.00236779794790845,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",EUR
2304373,MH0257_GL0027343,1014,Complete,EUR,Bacteroidetes,Alistipes,K03553,COG0468,0.0513022888713496,0.0485981308411215,Replication and Repair,"Replication, recombination and repair",EUR
2304530,MH0266_GL0131541,1014,Complete,EUR,Bacteroidetes,Alistipes,K03553,COG0468,0.007103393843725341,0.00841121495327103,Replication and Repair,"Replication, recombination and repair",EUR;CHN
2304969,MH0303_GL0076424,1014,Complete,EUR,unknown,unknown,K03553,COG0468,0.00631412786108919,0.00654205607476636,Replication and Repair,"Replication, recombination and repair",EUR
2305149,MH0318_GL0059647,1014,Complete,EUR,unknown,unknown,K03553,COG0468,0.0015785319652723,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",EUR
2306101,MH0381_GL0139981,1014,Complete,EUR,unknown,unknown,K03553,COG0468,0.0757695343330703,0.0766355140186916,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
2306377,MH0398_GL0175007,1014,Complete,EUR,Bacteroidetes,unknown,K03553,COG0468,0.0007892659826361481,0.0009345794392523359,Replication and Repair,"Replication, recombination and repair",EUR
2307307,MH0448_GL0100071,1014,Complete,EUR,unknown,unknown,K03553,COG0468,0.0015785319652723,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",EUR
2307399,MH0454_GL0061588,1014,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.0007892659826361481,0.0009345794392523359,Replication and Repair,"Replication, recombination and repair",EUR
2312151,T2D-22A_GL0132589,1014,Complete,CHN,Bacteroidetes,Alistipes,K03553,COG0468,0.0189423835832676,0.0214953271028037,Replication and Repair,"Replication, recombination and repair",CHN
2312334,T2D-61A_GL0026032,1014,Complete,CHN,unknown,unknown,K03553,COG0468,0.116022099447514,0.127102803738318,Replication and Repair,"Replication, recombination and repair",CHN
2312471,T2D-8A_GL0024832,1014,Complete,CHN,unknown,unknown,K03553,COG0468,0.015785319652723,0.0168224299065421,Replication and Repair,"Replication, recombination and repair",CHN
2313001,159551223-stool1_revised_scaffold7513_1_gene134150,1014,Complete,USA,Bacteroidetes,Alistipes,K03553,COG0468,0.0820836621941594,0.0822429906542056,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
2313119,160400887-stool1_revised_scaffold8217_1_gene222031,1014,Complete,USA,Bacteroidetes,Alistipes,K03553,COG0468,0.0015785319652723,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",USA
2314635,MH0045_GL0057657,1011,Complete,EUR,Firmicutes,Eubacterium,K03553,COG0468,0.09550118389897401,0.09719626168224302,Replication and Repair,"Replication, recombination and repair",EUR
2314658,MH0047_GL0013255,1011,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.00236779794790845,0.00280373831775701,Replication and Repair,"Replication, recombination and repair",EUR
2314733,MH0054_GL0007969,1011,Complete,EUR,Firmicutes,Eubacterium,K03553,COG0468,0.0907655880031571,0.0925233644859813,Replication and Repair,"Replication, recombination and repair",EUR
2315054,MH0083_GL0080697,1011,Complete,EUR,Firmicutes,Eubacterium,K03553,COG0468,0.21389108129439605,0.21869158878504702,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
2315591,MH0118_GL0083438,1011,Complete,EUR,unknown,unknown,K03553,COG0468,0.0568271507498027,0.0616822429906542,Replication and Repair,"Replication, recombination and repair",EUR;CHN
2315665,MH0124_GL0019492,1011,Complete,EUR,unknown,unknown,K03553,COG0468,0.0039463299131807395,0.004672897196261679,Replication and Repair,"Replication, recombination and repair",EUR
2315938,MH0140_GL0112566,1011,Lack 3'-end,EUR,Firmicutes,unknown,K03553,COG0468,0.0015785319652723,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",EUR
2316392,MH0174_GL0081234,1011,Complete,EUR,Firmicutes,Eubacterium,K03553,COG0468,0.18626677190213103,0.19065420560747698,Replication and Repair,"Replication, recombination and repair",EUR
2316428,MH0176_GL0103070,1011,Complete,EUR,unknown,unknown,K03553,COG0468,0.0923441199684294,0.08878504672897199,Replication and Repair,"Replication, recombination and repair",EUR;USA
2316674,MH0189_GL0170261,1011,Complete,EUR,unknown,unknown,K03553,COG0468,0.0015785319652723,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",EUR
2317460,MH0244_GL0116738,1011,Complete,EUR,Bacteroidetes,unknown,K03553,COG0468,0.44751381215469604,0.435514018691589,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
2317517,MH0250_GL0011438,1011,Complete,EUR,unknown,unknown,K03553,COG0468,0.0007892659826361481,0.0009345794392523359,Replication and Repair,"Replication, recombination and repair",EUR
2317534,MH0250_GL0078162,1011,Complete,EUR,unknown,unknown,K03553,COG0468,0.0110497237569061,0.0130841121495327,Replication and Repair,"Replication, recombination and repair",EUR
2317796,MH0266_GL0166498,1011,Complete,EUR,Firmicutes,Eubacterium,K03553,COG0468,0.13733228097869,0.13644859813084098,Replication and Repair,"Replication, recombination and repair",EUR;USA
2318283,MH0308_GL0203446,1011,Complete,EUR,unknown,unknown,K03553,COG0468,0.007103393843725341,0.00654205607476636,Replication and Repair,"Replication, recombination and repair",EUR
2319566,MH0390_GL0115871,1011,Complete,EUR,unknown,unknown,K03553,COG0468,0.00236779794790845,0.00280373831775701,Replication and Repair,"Replication, recombination and repair",EUR
2320258,MH0436_GL0175408,1011,Complete,EUR,unknown,unknown,K03553,COG0468,0.00236779794790845,0.00280373831775701,Replication and Repair,"Replication, recombination and repair",EUR
2324561,N056A_GL0060804,1011,Lack 5'-end,CHN,Proteobacteria,Haemophilus,K03553,COG0468,0.11444356748224199,0.113084112149533,Replication and Repair,"Replication, recombination and repair",EUR;CHN
2325037,T2D-144A_GL0042891,1011,Lack 3'-end,CHN,Fusobacteria,Fusobacterium,K03553,COG0468,0.0394632991318074,0.0467289719626168,Replication and Repair,"Replication, recombination and repair",CHN
2325237,T2D-47A_GL0124750,1011,Complete,CHN,Firmicutes,unknown,K03553,COG0468,0.0142067876874507,0.0158878504672897,Replication and Repair,"Replication, recombination and repair",CHN
2325706,158458797-stool1_revised_scaffold33465_1_1_gene52632,1011,Complete,USA,unknown,unknown,K03553,COG0468,0.0039463299131807395,0.004672897196261679,Replication and Repair,"Replication, recombination and repair",USA
2326138,160765029-stool1_revised_C1067516_1_gene45641,1011,Complete,USA,Bacteroidetes,Alistipes,K03553,COG0468,0.00552486187845304,0.00560747663551402,Replication and Repair,"Replication, recombination and repair",USA
2326522,765560005-stool1_revised_scaffold23598_1_gene24061,1011,Complete,USA,unknown,unknown,K03553,COG0468,0.00236779794790845,0.00280373831775701,Replication and Repair,"Replication, recombination and repair",USA
2328809,MH0132_GL0057568,1008,Complete,EUR,Bacteroidetes,unknown,K03553,COG0468,0.015785319652723,0.0168224299065421,Replication and Repair,"Replication, recombination and repair",EUR
2329600,MH0191_GL0012431,1008,Complete,EUR,unknown,unknown,K03553,COG0468,0.0710339384372533,0.0775700934579439,Replication and Repair,"Replication, recombination and repair",EUR
2329646,MH0192_GL0123249,1008,Complete,EUR,unknown,unknown,K03553,COG0468,0.00947119179163378,0.011214953271027998,Replication and Repair,"Replication, recombination and repair",EUR
2330444,MH0250_GL0157630,1008,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.0228887134964483,0.0252336448598131,Replication and Repair,"Replication, recombination and repair",EUR;USA
2330774,MH0272_GL0049535,1008,Complete,EUR,unknown,unknown,K03553,COG0468,0.12075769534333099,0.117757009345794,Replication and Repair,"Replication, recombination and repair",EUR;USA
2330849,MH0276_GL0075620,1008,Complete,EUR,unknown,unknown,K03553,COG0468,0.00236779794790845,0.00280373831775701,Replication and Repair,"Replication, recombination and repair",EUR
2331968,MH0369_GL0059836,1008,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0039463299131807395,0.004672897196261679,Replication and Repair,"Replication, recombination and repair",EUR
2332342,MH0386_GL0098804,1008,Complete,EUR,unknown,unknown,K03553,COG0468,0.00631412786108919,0.007476635514018691,Replication and Repair,"Replication, recombination and repair",EUR
2333104,MH0431_GL0121406,1008,Complete,EUR,unknown,unknown,K03553,COG0468,0.0260457774269929,0.0261682242990654,Replication and Repair,"Replication, recombination and repair",EUR
2333440,MH0450_GL0283658,1008,Complete,EUR,Bacteroidetes,unknown,K03553,COG0468,0.471981057616417,0.47196261682242996,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
2335589,V1.FI07_GL0185271,1008,Complete,EUR,unknown,unknown,K03553,COG0468,0.0481452249408051,0.0514018691588785,Replication and Repair,"Replication, recombination and repair",EUR;CHN
2336160,V1.UC17-2_GL0068539,1008,Complete,EUR,unknown,unknown,K03553,COG0468,0.0142067876874507,0.011214953271027998,Replication and Repair,"Replication, recombination and repair",EUR
2337792,T2D-108A_GL0167079,1008,Complete,CHN,unknown,unknown,K03553,COG0468,0.015785319652723,0.0177570093457944,Replication and Repair,"Replication, recombination and repair",CHN
2338324,T2D-73A_GL0027257,1008,Lack 5'-end,CHN,Fusobacteria,unknown,K03553,COG0468,0.0007892659826361481,0.0009345794392523359,Replication and Repair,"Replication, recombination and repair",CHN
2341533,MH0130_GL0060552,1005,Complete,EUR,unknown,unknown,K03553,COG0468,0.0252565114443567,0.0252336448598131,Replication and Repair,"Replication, recombination and repair",EUR;CHN
2342319,MH0188_GL0185404,1005,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.10970797158642501,0.11028037383177601,Replication and Repair,"Replication, recombination and repair",EUR
2343760,MH0297_GL0116275,1005,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.0142067876874507,0.0168224299065421,Replication and Repair,"Replication, recombination and repair",EUR
2343834,MH0305_GL0101858,1005,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.0197316495659037,0.0149532710280374,Replication and Repair,"Replication, recombination and repair",EUR;USA
2344767,MH0373_GL0022197,1005,Complete,EUR,unknown,unknown,K03553,COG0468,0.00947119179163378,0.011214953271027998,Replication and Repair,"Replication, recombination and repair",EUR
2344993,MH0385_GL0160852,1005,Complete,EUR,unknown,unknown,K03553,COG0468,0.0007892659826361481,0.0009345794392523359,Replication and Repair,"Replication, recombination and repair",EUR
2345206,MH0401_GL0002761,1005,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.00236779794790845,0.00280373831775701,Replication and Repair,"Replication, recombination and repair",EUR
2345251,MH0402_GL0229459,1005,Complete,EUR,unknown,unknown,K03553,COG0468,0.0007892659826361481,0.0009345794392523359,Replication and Repair,"Replication, recombination and repair",EUR
2349747,NOM004_GL0030141,1005,Complete,CHN,Fusobacteria,Fusobacterium,K03553,COG0468,0.015785319652723,0.0186915887850467,Replication and Repair,"Replication, recombination and repair",CHN
2351256,158499257-stool2_revised_scaffold58054_2_gene193705,1005,Lack 3'-end,USA,unknown,unknown,K03553,COG0468,0.0299921073401736,0.0289719626168224,Replication and Repair,"Replication, recombination and repair",EUR;USA
2351698,763678604-stool1_revised_scaffold62963_2_gene191494,1005,Lack 3'-end,USA,unknown,unknown,K03553,COG0468,0.00552486187845304,0.004672897196261679,Replication and Repair,"Replication, recombination and repair",EUR;USA
2354248,MH0141_GL0015422,1002,Complete,EUR,unknown,unknown,K03553,COG0468,0.00473559589581689,0.00560747663551402,Replication and Repair,"Replication, recombination and repair",EUR
2354480,MH0151_GL0048064,1002,Complete,EUR,unknown,unknown,K03553,COG0468,0.0039463299131807395,0.004672897196261679,Replication and Repair,"Replication, recombination and repair",EUR
2357787,MH0399_GL0227531,1002,Complete,EUR,unknown,unknown,K03553,COG0468,0.00315706393054459,0.00373831775700935,Replication and Repair,"Replication, recombination and repair",EUR
2358243,MH0429_GL0170394,1002,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0039463299131807395,0.00373831775700935,Replication and Repair,"Replication, recombination and repair",EUR
2359032,O2.UC15-0_GL0088398,1002,Complete,EUR,unknown,unknown,K03553,COG0468,0.0142067876874507,0.0121495327102804,Replication and Repair,"Replication, recombination and repair",EUR;CHN
2360901,V1.FI10_GL0003885,1002,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.0552486187845304,0.0514018691588785,Replication and Repair,"Replication, recombination and repair",EUR
2365902,MH0054_GL0037467,999,Complete,EUR,unknown,unknown,K03553,COG0468,0.015785319652723,0.0186915887850467,Replication and Repair,"Replication, recombination and repair",EUR
2367030,MH0143_GL0113201,999,Complete,EUR,unknown,unknown,K03553,COG0468,0.00947119179163378,0.011214953271027998,Replication and Repair,"Replication, recombination and repair",EUR
2367207,MH0153_GL0103325,999,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.17600631412786102,0.179439252336449,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
2367613,MH0189_GL0069101,999,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.0015785319652723,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",EUR
